"trainer/global_step","prefix4sinh - train_loss","prefix4sinh - train_loss__MIN","prefix4sinh - train_loss__MAX","prefix4sinh - _step","prefix4sinh - _step__MIN","prefix4sinh - _step__MAX"
"85299","0.1206086277961731","0.1206086277961731","0.1206086277961731","852","852","852"
"85399","0.12689408659934998","0.12689408659934998","0.12689408659934998","853","853","853"
"85499","0.1238190159201622","0.1238190159201622","0.1238190159201622","854","854","854"
"85599","0.12341958284378052","0.12341958284378052","0.12341958284378052","855","855","855"
"85699","0.1143643781542778","0.1143643781542778","0.1143643781542778","856","856","856"
"85799","0.12282657623291016","0.12282657623291016","0.12282657623291016","857","857","857"
"85899","0.12372749298810959","0.12372749298810959","0.12372749298810959","858","858","858"
"85999","0.1242050901055336","0.1242050901055336","0.1242050901055336","859","859","859"
"86099","0.1185053363442421","0.1185053363442421","0.1185053363442421","860","860","860"
"86199","0.12074553221464157","0.12074553221464157","0.12074553221464157","861","861","861"
"86299","0.12135609239339828","0.12135609239339828","0.12135609239339828","862","862","862"
"86399","0.12059607356786728","0.12059607356786728","0.12059607356786728","863","863","863"
"86499","0.12607330083847046","0.12607330083847046","0.12607330083847046","864","864","864"
"86599","0.12941084802150726","0.12941084802150726","0.12941084802150726","865","865","865"
"86699","0.1219218522310257","0.1219218522310257","0.1219218522310257","866","866","866"
"86799","0.11648181825876236","0.11648181825876236","0.11648181825876236","867","867","867"
"86899","0.12424886226654053","0.12424886226654053","0.12424886226654053","868","868","868"
"86999","0.12293130159378052","0.12293130159378052","0.12293130159378052","869","869","869"
"87099","0.12344961613416672","0.12344961613416672","0.12344961613416672","870","870","870"
"87199","0.12579669058322906","0.12579669058322906","0.12579669058322906","871","871","871"
"87299","0.1247502937912941","0.1247502937912941","0.1247502937912941","872","872","872"
"87399","0.12652526795864105","0.12652526795864105","0.12652526795864105","873","873","873"
"87499","0.1257709264755249","0.1257709264755249","0.1257709264755249","874","874","874"
"87599","0.1272919625043869","0.1272919625043869","0.1272919625043869","875","875","875"
"87699","0.1250956505537033","0.1250956505537033","0.1250956505537033","876","876","876"
"87799","0.12527111172676086","0.12527111172676086","0.12527111172676086","877","877","877"
"87899","0.12237650156021118","0.12237650156021118","0.12237650156021118","878","878","878"
"87999","0.12843021750450134","0.12843021750450134","0.12843021750450134","879","879","879"
"88099","0.1233203262090683","0.1233203262090683","0.1233203262090683","880","880","880"
"88199","0.1226615235209465","0.1226615235209465","0.1226615235209465","881","881","881"
"88299","0.11773170530796051","0.11773170530796051","0.11773170530796051","882","882","882"
"88399","0.11693736910820007","0.11693736910820007","0.11693736910820007","883","883","883"
"88499","0.12396711856126785","0.12396711856126785","0.12396711856126785","884","884","884"
"88599","0.12136061489582062","0.12136061489582062","0.12136061489582062","885","885","885"
"88699","0.12999150156974792","0.12999150156974792","0.12999150156974792","886","886","886"
"88799","0.1223253384232521","0.1223253384232521","0.1223253384232521","887","887","887"
"88899","0.11963709443807602","0.11963709443807602","0.11963709443807602","888","888","888"
"88999","0.1288657933473587","0.1288657933473587","0.1288657933473587","889","889","889"
"89099","0.12382040917873383","0.12382040917873383","0.12382040917873383","890","890","890"
"89199","0.12709999084472656","0.12709999084472656","0.12709999084472656","891","891","891"
"89299","0.12518124282360077","0.12518124282360077","0.12518124282360077","892","892","892"
"89399","0.11933425813913345","0.11933425813913345","0.11933425813913345","893","893","893"
"89499","0.1193259209394455","0.1193259209394455","0.1193259209394455","894","894","894"
"89599","0.12248656898736954","0.12248656898736954","0.12248656898736954","895","895","895"
"89699","0.12442216277122498","0.12442216277122498","0.12442216277122498","896","896","896"
"89799","0.12612541019916534","0.12612541019916534","0.12612541019916534","897","897","897"
"89899","0.1258324533700943","0.1258324533700943","0.1258324533700943","898","898","898"
"89999","0.12209567427635193","0.12209567427635193","0.12209567427635193","899","899","899"
"90099","0.12150603532791138","0.12150603532791138","0.12150603532791138","900","900","900"
"90199","0.12188876420259476","0.12188876420259476","0.12188876420259476","901","901","901"
"90299","0.12242254614830017","0.12242254614830017","0.12242254614830017","902","902","902"
"90399","0.1231883317232132","0.1231883317232132","0.1231883317232132","903","903","903"
"90499","0.11564979702234268","0.11564979702234268","0.11564979702234268","904","904","904"
"90599","0.11537525802850723","0.11537525802850723","0.11537525802850723","905","905","905"
"90699","0.11461972445249557","0.11461972445249557","0.11461972445249557","906","906","906"
"90799","0.12023775279521942","0.12023775279521942","0.12023775279521942","907","907","907"
"90899","0.12547039985656738","0.12547039985656738","0.12547039985656738","908","908","908"
"90999","0.11853069812059402","0.11853069812059402","0.11853069812059402","909","909","909"
"91099","0.1205730065703392","0.1205730065703392","0.1205730065703392","910","910","910"
"91199","0.12232606112957001","0.12232606112957001","0.12232606112957001","911","911","911"
"91299","0.12441001832485199","0.12441001832485199","0.12441001832485199","912","912","912"
"91399","0.12621191143989563","0.12621191143989563","0.12621191143989563","913","913","913"
"91499","0.12103990465402603","0.12103990465402603","0.12103990465402603","914","914","914"
"91599","0.12636829912662506","0.12636829912662506","0.12636829912662506","915","915","915"
"91699","0.12634214758872986","0.12634214758872986","0.12634214758872986","916","916","916"
"91799","0.12610800564289093","0.12610800564289093","0.12610800564289093","917","917","917"
"91899","0.12658901512622833","0.12658901512622833","0.12658901512622833","918","918","918"
"91999","0.11794111132621765","0.11794111132621765","0.11794111132621765","919","919","919"
"92099","0.12424977868795395","0.12424977868795395","0.12424977868795395","920","920","920"
"92199","0.12260270118713379","0.12260270118713379","0.12260270118713379","921","921","921"
"92299","0.12873496115207672","0.12873496115207672","0.12873496115207672","922","922","922"
"92399","0.12011201679706573","0.12011201679706573","0.12011201679706573","923","923","923"
"92499","0.12231896817684174","0.12231896817684174","0.12231896817684174","924","924","924"
"92599","0.1273435652256012","0.1273435652256012","0.1273435652256012","925","925","925"
"92699","0.12964318692684174","0.12964318692684174","0.12964318692684174","926","926","926"
"92799","0.1224236711859703","0.1224236711859703","0.1224236711859703","927","927","927"
"92899","0.12347874045372009","0.12347874045372009","0.12347874045372009","928","928","928"
"92999","0.12346678972244263","0.12346678972244263","0.12346678972244263","929","929","929"
"93099","0.12068181484937668","0.12068181484937668","0.12068181484937668","930","930","930"
"93199","0.12509392201900482","0.12509392201900482","0.12509392201900482","931","931","931"
"93299","0.12495330721139908","0.12495330721139908","0.12495330721139908","932","932","932"
"93399","0.12318021059036255","0.12318021059036255","0.12318021059036255","933","933","933"
"93499","0.12109383195638657","0.12109383195638657","0.12109383195638657","934","934","934"
"93599","0.11754346638917923","0.11754346638917923","0.11754346638917923","935","935","935"
"93699","0.11633001267910004","0.11633001267910004","0.11633001267910004","936","936","936"
"93799","0.11917133629322052","0.11917133629322052","0.11917133629322052","937","937","937"
"93899","0.12449692189693451","0.12449692189693451","0.12449692189693451","938","938","938"
"93999","0.12683743238449097","0.12683743238449097","0.12683743238449097","939","939","939"
"94099","0.11962684243917465","0.11962684243917465","0.11962684243917465","940","940","940"
"94199","0.11508987843990326","0.11508987843990326","0.11508987843990326","941","941","941"
"94299","0.12362372875213623","0.12362372875213623","0.12362372875213623","942","942","942"
"94399","0.12002328038215637","0.12002328038215637","0.12002328038215637","943","943","943"
"94499","0.12469940632581711","0.12469940632581711","0.12469940632581711","944","944","944"
"94599","0.12018526345491409","0.12018526345491409","0.12018526345491409","945","945","945"
"94699","0.12336818128824234","0.12336818128824234","0.12336818128824234","946","946","946"
"94799","0.1239233911037445","0.1239233911037445","0.1239233911037445","947","947","947"
"94899","0.11706307530403137","0.11706307530403137","0.11706307530403137","948","948","948"
"94999","0.12794268131256104","0.12794268131256104","0.12794268131256104","949","949","949"
"95099","0.1223658099770546","0.1223658099770546","0.1223658099770546","950","950","950"
"95199","0.11654887348413467","0.11654887348413467","0.11654887348413467","951","951","951"
"95299","0.11505154520273209","0.11505154520273209","0.11505154520273209","952","952","952"
"95399","0.1211291179060936","0.1211291179060936","0.1211291179060936","953","953","953"
"95499","0.11809249967336655","0.11809249967336655","0.11809249967336655","954","954","954"
"95599","0.12341248244047165","0.12341248244047165","0.12341248244047165","955","955","955"
"95699","0.1251838207244873","0.1251838207244873","0.1251838207244873","956","956","956"
"95799","0.1238664984703064","0.1238664984703064","0.1238664984703064","957","957","957"
"95899","0.12151074409484863","0.12151074409484863","0.12151074409484863","958","958","958"
"95999","0.12546038627624512","0.12546038627624512","0.12546038627624512","959","959","959"
"96099","0.12138976156711578","0.12138976156711578","0.12138976156711578","960","960","960"
"96199","0.11799413710832596","0.11799413710832596","0.11799413710832596","961","961","961"
"96299","0.11843226850032806","0.11843226850032806","0.11843226850032806","962","962","962"
"96399","0.11843466013669968","0.11843466013669968","0.11843466013669968","963","963","963"
"96499","0.11697029322385788","0.11697029322385788","0.11697029322385788","964","964","964"
"96599","0.12021226435899734","0.12021226435899734","0.12021226435899734","965","965","965"
"96699","0.11955961585044861","0.11955961585044861","0.11955961585044861","966","966","966"
"96799","0.1255582571029663","0.1255582571029663","0.1255582571029663","967","967","967"
"96899","0.1215367466211319","0.1215367466211319","0.1215367466211319","968","968","968"
"96999","0.11834927648305893","0.11834927648305893","0.11834927648305893","969","969","969"
"97099","0.11932545155286789","0.11932545155286789","0.11932545155286789","970","970","970"
"97199","0.12165583670139313","0.12165583670139313","0.12165583670139313","971","971","971"
"97299","0.12570948898792267","0.12570948898792267","0.12570948898792267","972","972","972"
"97399","0.12599438428878784","0.12599438428878784","0.12599438428878784","973","973","973"
"97499","0.12268955260515213","0.12268955260515213","0.12268955260515213","974","974","974"
"97599","0.12266119569540024","0.12266119569540024","0.12266119569540024","975","975","975"
"97699","0.1222221776843071","0.1222221776843071","0.1222221776843071","976","976","976"
"97799","0.12350108474493027","0.12350108474493027","0.12350108474493027","977","977","977"
"97899","0.12788982689380646","0.12788982689380646","0.12788982689380646","978","978","978"
"97999","0.11715061217546463","0.11715061217546463","0.11715061217546463","979","979","979"
"98099","0.12100999057292938","0.12100999057292938","0.12100999057292938","980","980","980"
"98199","0.12216406315565109","0.12216406315565109","0.12216406315565109","981","981","981"
"98299","0.11557181924581528","0.11557181924581528","0.11557181924581528","982","982","982"
"98399","0.12112593650817871","0.12112593650817871","0.12112593650817871","983","983","983"
"98499","0.12203875929117203","0.12203875929117203","0.12203875929117203","984","984","984"
"98599","0.12600594758987427","0.12600594758987427","0.12600594758987427","985","985","985"
"98699","0.1258964240550995","0.1258964240550995","0.1258964240550995","986","986","986"
"98799","0.11813502013683319","0.11813502013683319","0.11813502013683319","987","987","987"
"98899","0.1189117431640625","0.1189117431640625","0.1189117431640625","988","988","988"
"98999","0.12200067937374115","0.12200067937374115","0.12200067937374115","989","989","989"
"99099","0.12182961404323578","0.12182961404323578","0.12182961404323578","990","990","990"
"99199","0.1165246069431305","0.1165246069431305","0.1165246069431305","991","991","991"
"99299","0.12340707331895828","0.12340707331895828","0.12340707331895828","992","992","992"
"99399","0.12298184633255005","0.12298184633255005","0.12298184633255005","993","993","993"
"99499","0.1168222427368164","0.1168222427368164","0.1168222427368164","994","994","994"
"99599","0.11834009736776352","0.11834009736776352","0.11834009736776352","995","995","995"
"99699","0.12403678148984909","0.12403678148984909","0.12403678148984909","996","996","996"
"99799","0.12151774019002914","0.12151774019002914","0.12151774019002914","997","997","997"
"99899","0.12520557641983032","0.12520557641983032","0.12520557641983032","998","998","998"
"99999","0.12129484862089157","0.12129484862089157","0.12129484862089157","999","999","999"
"100099","0.12138283252716064","0.12138283252716064","0.12138283252716064","1000","1000","1000"
"100199","0.12212861329317093","0.12212861329317093","0.12212861329317093","1001","1001","1001"
"100299","0.12015661597251892","0.12015661597251892","0.12015661597251892","1002","1002","1002"
"100399","0.11731122434139252","0.11731122434139252","0.11731122434139252","1003","1003","1003"
"100499","0.11680028587579727","0.11680028587579727","0.11680028587579727","1004","1004","1004"
"100599","0.12130770087242126","0.12130770087242126","0.12130770087242126","1005","1005","1005"
"100699","0.1193087175488472","0.1193087175488472","0.1193087175488472","1006","1006","1006"
"100799","0.12343110889196396","0.12343110889196396","0.12343110889196396","1007","1007","1007"
"100899","0.12290982156991959","0.12290982156991959","0.12290982156991959","1008","1008","1008"
"100999","0.12493899464607239","0.12493899464607239","0.12493899464607239","1009","1009","1009"
"101099","0.11957350373268127","0.11957350373268127","0.11957350373268127","1010","1010","1010"
"101199","0.12257493287324905","0.12257493287324905","0.12257493287324905","1011","1011","1011"
"101299","0.13010746240615845","0.13010746240615845","0.13010746240615845","1012","1012","1012"
"101399","0.11708498001098633","0.11708498001098633","0.11708498001098633","1013","1013","1013"
"101499","0.11781497299671173","0.11781497299671173","0.11781497299671173","1014","1014","1014"
"101599","0.12280839681625366","0.12280839681625366","0.12280839681625366","1015","1015","1015"
"101699","0.1186210885643959","0.1186210885643959","0.1186210885643959","1016","1016","1016"
"101799","0.1336127668619156","0.1336127668619156","0.1336127668619156","1017","1017","1017"
"101899","0.1174607053399086","0.1174607053399086","0.1174607053399086","1018","1018","1018"
"101999","0.11882371455430984","0.11882371455430984","0.11882371455430984","1019","1019","1019"
"102099","0.121014803647995","0.121014803647995","0.121014803647995","1020","1020","1020"
"102199","0.123484306037426","0.123484306037426","0.123484306037426","1021","1021","1021"
"102299","0.12191198021173477","0.12191198021173477","0.12191198021173477","1022","1022","1022"
"102399","0.12526600062847137","0.12526600062847137","0.12526600062847137","1023","1023","1023"
"102499","0.11951091140508652","0.11951091140508652","0.11951091140508652","1024","1024","1024"
"102599","0.12160144746303558","0.12160144746303558","0.12160144746303558","1025","1025","1025"
"102699","0.12054562568664551","0.12054562568664551","0.12054562568664551","1026","1026","1026"
"102799","0.11910007148981094","0.11910007148981094","0.11910007148981094","1027","1027","1027"
"102899","0.11846740543842316","0.11846740543842316","0.11846740543842316","1028","1028","1028"
"102999","0.11189033091068268","0.11189033091068268","0.11189033091068268","1029","1029","1029"
"103099","0.1275409609079361","0.1275409609079361","0.1275409609079361","1030","1030","1030"
"103199","0.1203644722700119","0.1203644722700119","0.1203644722700119","1031","1031","1031"
"103299","0.12653568387031555","0.12653568387031555","0.12653568387031555","1032","1032","1032"
"103399","0.12755946815013885","0.12755946815013885","0.12755946815013885","1033","1033","1033"
"103499","0.12065933644771576","0.12065933644771576","0.12065933644771576","1034","1034","1034"
"103599","0.12212355434894562","0.12212355434894562","0.12212355434894562","1035","1035","1035"
"103699","0.11581356823444366","0.11581356823444366","0.11581356823444366","1036","1036","1036"
"103799","0.12341494858264923","0.12341494858264923","0.12341494858264923","1037","1037","1037"
"103899","0.11956721544265747","0.11956721544265747","0.11956721544265747","1038","1038","1038"
"103999","0.1255369335412979","0.1255369335412979","0.1255369335412979","1039","1039","1039"
"104099","0.12376265972852707","0.12376265972852707","0.12376265972852707","1040","1040","1040"
"104199","0.11738240718841553","0.11738240718841553","0.11738240718841553","1041","1041","1041"
"104299","0.12546131014823914","0.12546131014823914","0.12546131014823914","1042","1042","1042"
"104399","0.1208522617816925","0.1208522617816925","0.1208522617816925","1043","1043","1043"
"104499","0.11342485249042511","0.11342485249042511","0.11342485249042511","1044","1044","1044"
"104599","0.12354212999343872","0.12354212999343872","0.12354212999343872","1045","1045","1045"
"104699","0.1183469220995903","0.1183469220995903","0.1183469220995903","1046","1046","1046"
"104799","0.12582889199256897","0.12582889199256897","0.12582889199256897","1047","1047","1047"
"104899","0.11817673593759537","0.11817673593759537","0.11817673593759537","1048","1048","1048"
"104999","0.1166822612285614","0.1166822612285614","0.1166822612285614","1049","1049","1049"
"105099","0.12128031253814697","0.12128031253814697","0.12128031253814697","1050","1050","1050"
"105199","0.12566693127155304","0.12566693127155304","0.12566693127155304","1051","1051","1051"
"105299","0.11591024696826935","0.11591024696826935","0.11591024696826935","1052","1052","1052"
"105399","0.12572434544563293","0.12572434544563293","0.12572434544563293","1053","1053","1053"
"105499","0.12138429284095764","0.12138429284095764","0.12138429284095764","1054","1054","1054"
"105599","0.12452760338783264","0.12452760338783264","0.12452760338783264","1055","1055","1055"
"105699","0.11729257553815842","0.11729257553815842","0.11729257553815842","1056","1056","1056"
"105799","0.11428605765104294","0.11428605765104294","0.11428605765104294","1057","1057","1057"
"105899","0.11466103792190552","0.11466103792190552","0.11466103792190552","1058","1058","1058"
"105999","0.13337823748588562","0.13337823748588562","0.13337823748588562","1059","1059","1059"
"106099","0.11604957282543182","0.11604957282543182","0.11604957282543182","1060","1060","1060"
"106199","0.11749967932701111","0.11749967932701111","0.11749967932701111","1061","1061","1061"
"106299","0.1224149763584137","0.1224149763584137","0.1224149763584137","1062","1062","1062"
"106399","0.11560133844614029","0.11560133844614029","0.11560133844614029","1063","1063","1063"
"106499","0.1270248144865036","0.1270248144865036","0.1270248144865036","1064","1064","1064"
"106599","0.11700879782438278","0.11700879782438278","0.11700879782438278","1065","1065","1065"
"106699","0.12645943462848663","0.12645943462848663","0.12645943462848663","1066","1066","1066"
"106799","0.11921221762895584","0.11921221762895584","0.11921221762895584","1067","1067","1067"
"106899","0.11742432415485382","0.11742432415485382","0.11742432415485382","1068","1068","1068"
"106999","0.12134250998497009","0.12134250998497009","0.12134250998497009","1069","1069","1069"
"107099","0.12395448237657547","0.12395448237657547","0.12395448237657547","1070","1070","1070"
"107199","0.12552136182785034","0.12552136182785034","0.12552136182785034","1071","1071","1071"
"107299","0.12636320292949677","0.12636320292949677","0.12636320292949677","1072","1072","1072"
"107399","0.11868741363286972","0.11868741363286972","0.11868741363286972","1073","1073","1073"
"107499","0.11894188076257706","0.11894188076257706","0.11894188076257706","1074","1074","1074"
"107599","0.1203007847070694","0.1203007847070694","0.1203007847070694","1075","1075","1075"
"107699","0.1192312240600586","0.1192312240600586","0.1192312240600586","1076","1076","1076"
"107799","0.11714905500411987","0.11714905500411987","0.11714905500411987","1077","1077","1077"
"107899","0.12283170968294144","0.12283170968294144","0.12283170968294144","1078","1078","1078"
"107999","0.12210650742053986","0.12210650742053986","0.12210650742053986","1079","1079","1079"
"108099","0.11869391053915024","0.11869391053915024","0.11869391053915024","1080","1080","1080"
"108199","0.12178553640842438","0.12178553640842438","0.12178553640842438","1081","1081","1081"
"108299","0.11869478225708008","0.11869478225708008","0.11869478225708008","1082","1082","1082"
"108399","0.12039925903081894","0.12039925903081894","0.12039925903081894","1083","1083","1083"
"108499","0.11628181487321854","0.11628181487321854","0.11628181487321854","1084","1084","1084"
"108599","0.12112410366535187","0.12112410366535187","0.12112410366535187","1085","1085","1085"
"108699","0.1177404522895813","0.1177404522895813","0.1177404522895813","1086","1086","1086"
"108799","0.1235528364777565","0.1235528364777565","0.1235528364777565","1087","1087","1087"
"108899","0.12142513692378998","0.12142513692378998","0.12142513692378998","1088","1088","1088"
"108999","0.11888431757688522","0.11888431757688522","0.11888431757688522","1089","1089","1089"
"109099","0.11912908405065536","0.11912908405065536","0.11912908405065536","1090","1090","1090"
"109199","0.12433911114931107","0.12433911114931107","0.12433911114931107","1091","1091","1091"
"109299","0.12215860933065414","0.12215860933065414","0.12215860933065414","1092","1092","1092"
"109399","0.1206885427236557","0.1206885427236557","0.1206885427236557","1093","1093","1093"
"109499","0.12262289971113205","0.12262289971113205","0.12262289971113205","1094","1094","1094"
"109599","0.12580756843090057","0.12580756843090057","0.12580756843090057","1095","1095","1095"
"109699","0.11826008558273315","0.11826008558273315","0.11826008558273315","1096","1096","1096"
"109799","0.1162043884396553","0.1162043884396553","0.1162043884396553","1097","1097","1097"
"109899","0.1144094467163086","0.1144094467163086","0.1144094467163086","1098","1098","1098"
"109999","0.12461687624454498","0.12461687624454498","0.12461687624454498","1099","1099","1099"
"110099","0.1131807267665863","0.1131807267665863","0.1131807267665863","1100","1100","1100"
"110199","0.11879301071166992","0.11879301071166992","0.11879301071166992","1101","1101","1101"
"110299","0.12104340642690659","0.12104340642690659","0.12104340642690659","1102","1102","1102"
"110399","0.12246425449848175","0.12246425449848175","0.12246425449848175","1103","1103","1103"
"110499","0.11964917182922363","0.11964917182922363","0.11964917182922363","1104","1104","1104"
"110599","0.12283765524625778","0.12283765524625778","0.12283765524625778","1105","1105","1105"
"110699","0.12571942806243896","0.12571942806243896","0.12571942806243896","1106","1106","1106"
"110799","0.12061090767383575","0.12061090767383575","0.12061090767383575","1107","1107","1107"
"110899","0.11779798567295074","0.11779798567295074","0.11779798567295074","1108","1108","1108"
"110999","0.12121043354272842","0.12121043354272842","0.12121043354272842","1109","1109","1109"
"111099","0.11738810688257217","0.11738810688257217","0.11738810688257217","1110","1110","1110"
"111199","0.1141621544957161","0.1141621544957161","0.1141621544957161","1111","1111","1111"
"111299","0.12229539453983307","0.12229539453983307","0.12229539453983307","1112","1112","1112"
"111399","0.12053989619016647","0.12053989619016647","0.12053989619016647","1113","1113","1113"
"111499","0.1269202083349228","0.1269202083349228","0.1269202083349228","1114","1114","1114"
"111599","0.12137798219919205","0.12137798219919205","0.12137798219919205","1115","1115","1115"
"111699","0.1201755702495575","0.1201755702495575","0.1201755702495575","1116","1116","1116"
"111799","0.12390606850385666","0.12390606850385666","0.12390606850385666","1117","1117","1117"
"111899","0.11880823969841003","0.11880823969841003","0.11880823969841003","1118","1118","1118"
"111999","0.11778818815946579","0.11778818815946579","0.11778818815946579","1119","1119","1119"
"112099","0.12672582268714905","0.12672582268714905","0.12672582268714905","1120","1120","1120"
"112199","0.11369040608406067","0.11369040608406067","0.11369040608406067","1121","1121","1121"
"112299","0.12172935158014297","0.12172935158014297","0.12172935158014297","1122","1122","1122"
"112399","0.11838916689157486","0.11838916689157486","0.11838916689157486","1123","1123","1123"
"112499","0.12115690112113953","0.12115690112113953","0.12115690112113953","1124","1124","1124"
"112599","0.12136239558458328","0.12136239558458328","0.12136239558458328","1125","1125","1125"
"112699","0.12370762228965759","0.12370762228965759","0.12370762228965759","1126","1126","1126"
"112799","0.11607103794813156","0.11607103794813156","0.11607103794813156","1127","1127","1127"
"112899","0.11769977957010269","0.11769977957010269","0.11769977957010269","1128","1128","1128"
"112999","0.11907004565000534","0.11907004565000534","0.11907004565000534","1129","1129","1129"
"113099","0.12116134911775589","0.12116134911775589","0.12116134911775589","1130","1130","1130"
"113199","0.12010212242603302","0.12010212242603302","0.12010212242603302","1131","1131","1131"
"113299","0.12393586337566376","0.12393586337566376","0.12393586337566376","1132","1132","1132"
"113399","0.12414747476577759","0.12414747476577759","0.12414747476577759","1133","1133","1133"
"113499","0.11502198129892349","0.11502198129892349","0.11502198129892349","1134","1134","1134"
"113599","0.11885499954223633","0.11885499954223633","0.11885499954223633","1135","1135","1135"
"113699","0.11560840904712677","0.11560840904712677","0.11560840904712677","1136","1136","1136"
"113799","0.12530314922332764","0.12530314922332764","0.12530314922332764","1137","1137","1137"
"113899","0.12215004861354828","0.12215004861354828","0.12215004861354828","1138","1138","1138"
"113999","0.12987898290157318","0.12987898290157318","0.12987898290157318","1139","1139","1139"
"114099","0.1180730015039444","0.1180730015039444","0.1180730015039444","1140","1140","1140"
"114199","0.11707697063684464","0.11707697063684464","0.11707697063684464","1141","1141","1141"
"114299","0.12039299309253693","0.12039299309253693","0.12039299309253693","1142","1142","1142"
"114399","0.11248078942298889","0.11248078942298889","0.11248078942298889","1143","1143","1143"
"114499","0.12303872406482697","0.12303872406482697","0.12303872406482697","1144","1144","1144"
"114599","0.11690682917833328","0.11690682917833328","0.11690682917833328","1145","1145","1145"
"114699","0.12474130839109421","0.12474130839109421","0.12474130839109421","1146","1146","1146"
"114799","0.11711683869361877","0.11711683869361877","0.11711683869361877","1147","1147","1147"
"114899","0.11823492497205734","0.11823492497205734","0.11823492497205734","1148","1148","1148"
"114999","0.11776610463857651","0.11776610463857651","0.11776610463857651","1149","1149","1149"
"115099","0.12076125293970108","0.12076125293970108","0.12076125293970108","1150","1150","1150"
"115199","0.12498936057090759","0.12498936057090759","0.12498936057090759","1151","1151","1151"
"115299","0.126370370388031","0.126370370388031","0.126370370388031","1152","1152","1152"
"115399","0.12443088740110397","0.12443088740110397","0.12443088740110397","1153","1153","1153"
"115499","0.12268036603927612","0.12268036603927612","0.12268036603927612","1154","1154","1154"
"115599","0.12243200838565826","0.12243200838565826","0.12243200838565826","1155","1155","1155"
"115699","0.11944373697042465","0.11944373697042465","0.11944373697042465","1156","1156","1156"
"115799","0.1182275339961052","0.1182275339961052","0.1182275339961052","1157","1157","1157"
"115899","0.1154768168926239","0.1154768168926239","0.1154768168926239","1158","1158","1158"
"115999","0.11668688803911209","0.11668688803911209","0.11668688803911209","1159","1159","1159"
"116099","0.12023109197616577","0.12023109197616577","0.12023109197616577","1160","1160","1160"
"116199","0.12258686870336533","0.12258686870336533","0.12258686870336533","1161","1161","1161"
"116299","0.12078113853931427","0.12078113853931427","0.12078113853931427","1162","1162","1162"
"116399","0.12256745249032974","0.12256745249032974","0.12256745249032974","1163","1163","1163"
"116499","0.12057159096002579","0.12057159096002579","0.12057159096002579","1164","1164","1164"
"116599","0.1251867711544037","0.1251867711544037","0.1251867711544037","1165","1165","1165"
"116699","0.12066007405519485","0.12066007405519485","0.12066007405519485","1166","1166","1166"
"116799","0.11758320033550262","0.11758320033550262","0.11758320033550262","1167","1167","1167"
"116899","0.11914214491844177","0.11914214491844177","0.11914214491844177","1168","1168","1168"
"116999","0.11476050317287445","0.11476050317287445","0.11476050317287445","1169","1169","1169"
"117099","0.12488336861133575","0.12488336861133575","0.12488336861133575","1170","1170","1170"
"117199","0.12761695683002472","0.12761695683002472","0.12761695683002472","1171","1171","1171"
"117299","0.1248839721083641","0.1248839721083641","0.1248839721083641","1172","1172","1172"
"117399","0.12598095834255219","0.12598095834255219","0.12598095834255219","1173","1173","1173"
"117499","0.11700544506311417","0.11700544506311417","0.11700544506311417","1174","1174","1174"
"117599","0.12070707231760025","0.12070707231760025","0.12070707231760025","1175","1175","1175"
"117699","0.1202741265296936","0.1202741265296936","0.1202741265296936","1176","1176","1176"
"117799","0.11695773154497147","0.11695773154497147","0.11695773154497147","1177","1177","1177"
"117899","0.1195572093129158","0.1195572093129158","0.1195572093129158","1178","1178","1178"
"117999","0.11769891530275345","0.11769891530275345","0.11769891530275345","1179","1179","1179"
"118099","0.11344223469495773","0.11344223469495773","0.11344223469495773","1180","1180","1180"
"118199","0.11785183101892471","0.11785183101892471","0.11785183101892471","1181","1181","1181"
"118299","0.12486209720373154","0.12486209720373154","0.12486209720373154","1182","1182","1182"
"118399","0.11869484931230545","0.11869484931230545","0.11869484931230545","1183","1183","1183"
"118499","0.11759091168642044","0.11759091168642044","0.11759091168642044","1184","1184","1184"
"118599","0.12292344868183136","0.12292344868183136","0.12292344868183136","1185","1185","1185"
"118699","0.11580491065979004","0.11580491065979004","0.11580491065979004","1186","1186","1186"
"118799","0.11469396948814392","0.11469396948814392","0.11469396948814392","1187","1187","1187"
"118899","0.12114206701517105","0.12114206701517105","0.12114206701517105","1188","1188","1188"
"118999","0.1261858493089676","0.1261858493089676","0.1261858493089676","1189","1189","1189"
"119099","0.11825065314769745","0.11825065314769745","0.11825065314769745","1190","1190","1190"
"119199","0.12184229493141174","0.12184229493141174","0.12184229493141174","1191","1191","1191"
"119299","0.11904792487621307","0.11904792487621307","0.11904792487621307","1192","1192","1192"
"119399","0.1214500367641449","0.1214500367641449","0.1214500367641449","1193","1193","1193"
"119499","0.12119454890489578","0.12119454890489578","0.12119454890489578","1194","1194","1194"
"119599","0.12140119820833206","0.12140119820833206","0.12140119820833206","1195","1195","1195"
"119699","0.11168763786554337","0.11168763786554337","0.11168763786554337","1196","1196","1196"
"119799","0.12184999138116837","0.12184999138116837","0.12184999138116837","1197","1197","1197"
"119899","0.11354590207338333","0.11354590207338333","0.11354590207338333","1198","1198","1198"
"119999","0.12370046228170395","0.12370046228170395","0.12370046228170395","1199","1199","1199"
"120099","0.120030477643013","0.120030477643013","0.120030477643013","1200","1200","1200"
"120199","0.12452626973390579","0.12452626973390579","0.12452626973390579","1201","1201","1201"
