"trainer/global_step","prefix4sinh_mid - train_loss","prefix4sinh_mid - train_loss__MIN","prefix4sinh_mid - train_loss__MAX","prefix4sinh_mid - _step","prefix4sinh_mid - _step__MIN","prefix4sinh_mid - _step__MAX"
"72099","0.12274856120347977","0.12274856120347977","0.12274856120347977","720","720","720"
"72199","0.13149753212928772","0.13149753212928772","0.13149753212928772","721","721","721"
"72299","0.1173272579908371","0.1173272579908371","0.1173272579908371","722","722","722"
"72399","0.12349831312894821","0.12349831312894821","0.12349831312894821","723","723","723"
"72499","0.11985201388597488","0.11985201388597488","0.11985201388597488","724","724","724"
"72599","0.12875021994113922","0.12875021994113922","0.12875021994113922","725","725","725"
"72699","0.12181514501571655","0.12181514501571655","0.12181514501571655","726","726","726"
"72799","0.12211956083774567","0.12211956083774567","0.12211956083774567","727","727","727"
"72899","0.12003719806671143","0.12003719806671143","0.12003719806671143","728","728","728"
"72999","0.1268436163663864","0.1268436163663864","0.1268436163663864","729","729","729"
"73099","0.12373343855142593","0.12373343855142593","0.12373343855142593","730","730","730"
"73199","0.12481088936328888","0.12481088936328888","0.12481088936328888","731","731","731"
"73299","0.12164603918790817","0.12164603918790817","0.12164603918790817","732","732","732"
"73399","0.11853335052728653","0.11853335052728653","0.11853335052728653","733","733","733"
"73499","0.125579372048378","0.125579372048378","0.125579372048378","734","734","734"
"73599","0.12303519994020462","0.12303519994020462","0.12303519994020462","735","735","735"
"73699","0.1257496178150177","0.1257496178150177","0.1257496178150177","736","736","736"
"73799","0.11987265199422836","0.11987265199422836","0.11987265199422836","737","737","737"
"73899","0.12225127220153809","0.12225127220153809","0.12225127220153809","738","738","738"
"73999","0.11953248083591461","0.11953248083591461","0.11953248083591461","739","739","739"
"74099","0.13218367099761963","0.13218367099761963","0.13218367099761963","740","740","740"
"74199","0.12183031439781189","0.12183031439781189","0.12183031439781189","741","741","741"
"74299","0.12091881036758423","0.12091881036758423","0.12091881036758423","742","742","742"
"74399","0.1252772957086563","0.1252772957086563","0.1252772957086563","743","743","743"
"74499","0.12384956330060959","0.12384956330060959","0.12384956330060959","744","744","744"
"74599","0.12439608573913574","0.12439608573913574","0.12439608573913574","745","745","745"
"74699","0.12307199835777283","0.12307199835777283","0.12307199835777283","746","746","746"
"74799","0.12021494656801224","0.12021494656801224","0.12021494656801224","747","747","747"
"74899","0.12461420148611069","0.12461420148611069","0.12461420148611069","748","748","748"
"74999","0.12016616761684418","0.12016616761684418","0.12016616761684418","749","749","749"
"75099","0.12122195959091187","0.12122195959091187","0.12122195959091187","750","750","750"
"75199","0.12834633886814117","0.12834633886814117","0.12834633886814117","751","751","751"
"75299","0.12529459595680237","0.12529459595680237","0.12529459595680237","752","752","752"
"75399","0.12142937630414963","0.12142937630414963","0.12142937630414963","753","753","753"
"75499","0.11952989548444748","0.11952989548444748","0.11952989548444748","754","754","754"
"75599","0.12152113765478134","0.12152113765478134","0.12152113765478134","755","755","755"
"75699","0.12403564900159836","0.12403564900159836","0.12403564900159836","756","756","756"
"75799","0.12551136314868927","0.12551136314868927","0.12551136314868927","757","757","757"
"75899","0.11706364899873734","0.11706364899873734","0.11706364899873734","758","758","758"
"75999","0.12041742354631424","0.12041742354631424","0.12041742354631424","759","759","759"
"76099","0.1223657950758934","0.1223657950758934","0.1223657950758934","760","760","760"
"76199","0.11985623836517334","0.11985623836517334","0.11985623836517334","761","761","761"
"76299","0.12461215257644653","0.12461215257644653","0.12461215257644653","762","762","762"
"76399","0.11874988675117493","0.11874988675117493","0.11874988675117493","763","763","763"
"76499","0.12204848229885101","0.12204848229885101","0.12204848229885101","764","764","764"
"76599","0.12874114513397217","0.12874114513397217","0.12874114513397217","765","765","765"
"76699","0.12306123226881027","0.12306123226881027","0.12306123226881027","766","766","766"
"76799","0.12044509500265121","0.12044509500265121","0.12044509500265121","767","767","767"
"76899","0.12481800466775894","0.12481800466775894","0.12481800466775894","768","768","768"
"76999","0.12396769970655441","0.12396769970655441","0.12396769970655441","769","769","769"
"77099","0.1225414127111435","0.1225414127111435","0.1225414127111435","770","770","770"
"77199","0.1243024617433548","0.1243024617433548","0.1243024617433548","771","771","771"
"77299","0.12941621243953705","0.12941621243953705","0.12941621243953705","772","772","772"
"77399","0.11762610822916031","0.11762610822916031","0.11762610822916031","773","773","773"
"77499","0.12419769167900085","0.12419769167900085","0.12419769167900085","774","774","774"
"77599","0.12064126133918762","0.12064126133918762","0.12064126133918762","775","775","775"
"77699","0.1258941888809204","0.1258941888809204","0.1258941888809204","776","776","776"
"77799","0.12197666615247726","0.12197666615247726","0.12197666615247726","777","777","777"
"77899","0.12039044499397278","0.12039044499397278","0.12039044499397278","778","778","778"
"77999","0.12850332260131836","0.12850332260131836","0.12850332260131836","779","779","779"
"78099","0.11624818295240402","0.11624818295240402","0.11624818295240402","780","780","780"
"78199","0.12013324350118637","0.12013324350118637","0.12013324350118637","781","781","781"
"78299","0.12599000334739685","0.12599000334739685","0.12599000334739685","782","782","782"
"78399","0.12520208954811096","0.12520208954811096","0.12520208954811096","783","783","783"
"78499","0.11809763312339783","0.11809763312339783","0.11809763312339783","784","784","784"
"78599","0.13058629631996155","0.13058629631996155","0.13058629631996155","785","785","785"
"78699","0.11935194581747055","0.11935194581747055","0.11935194581747055","786","786","786"
"78799","0.12069812417030334","0.12069812417030334","0.12069812417030334","787","787","787"
"78899","0.12509672343730927","0.12509672343730927","0.12509672343730927","788","788","788"
"78999","0.12305562943220139","0.12305562943220139","0.12305562943220139","789","789","789"
"79099","0.11575678735971451","0.11575678735971451","0.11575678735971451","790","790","790"
"79199","0.12103459239006042","0.12103459239006042","0.12103459239006042","791","791","791"
"79299","0.12350034713745117","0.12350034713745117","0.12350034713745117","792","792","792"
"79399","0.1235242486000061","0.1235242486000061","0.1235242486000061","793","793","793"
"79499","0.12797541916370392","0.12797541916370392","0.12797541916370392","794","794","794"
"79599","0.12783941626548767","0.12783941626548767","0.12783941626548767","795","795","795"
"79699","0.1200660839676857","0.1200660839676857","0.1200660839676857","796","796","796"
"79799","0.11961763352155685","0.11961763352155685","0.11961763352155685","797","797","797"
"79899","0.12426698207855225","0.12426698207855225","0.12426698207855225","798","798","798"
"79999","0.12093362212181091","0.12093362212181091","0.12093362212181091","799","799","799"
"80099","0.12240198999643326","0.12240198999643326","0.12240198999643326","800","800","800"
"80199","0.11758316308259964","0.11758316308259964","0.11758316308259964","801","801","801"
"80299","0.11831102520227432","0.11831102520227432","0.11831102520227432","802","802","802"
"80399","0.12134771794080734","0.12134771794080734","0.12134771794080734","803","803","803"
"80499","0.12922333180904388","0.12922333180904388","0.12922333180904388","804","804","804"
"80599","0.11968529224395752","0.11968529224395752","0.11968529224395752","805","805","805"
"80699","0.11555922776460648","0.11555922776460648","0.11555922776460648","806","806","806"
"80799","0.12556929886341095","0.12556929886341095","0.12556929886341095","807","807","807"
"80899","0.11617182940244675","0.11617182940244675","0.11617182940244675","808","808","808"
"80999","0.11580729484558105","0.11580729484558105","0.11580729484558105","809","809","809"
"81099","0.12241744250059128","0.12241744250059128","0.12241744250059128","810","810","810"
"81199","0.12366815656423569","0.12366815656423569","0.12366815656423569","811","811","811"
"81299","0.1181822121143341","0.1181822121143341","0.1181822121143341","812","812","812"
"81399","0.1230868324637413","0.1230868324637413","0.1230868324637413","813","813","813"
"81499","0.12032665312290192","0.12032665312290192","0.12032665312290192","814","814","814"
"81599","0.12344986945390701","0.12344986945390701","0.12344986945390701","815","815","815"
"81699","0.11854659765958786","0.11854659765958786","0.11854659765958786","816","816","816"
"81799","0.12062619626522064","0.12062619626522064","0.12062619626522064","817","817","817"
"81899","0.12437128275632858","0.12437128275632858","0.12437128275632858","818","818","818"
"81999","0.12172079086303711","0.12172079086303711","0.12172079086303711","819","819","819"
"82099","0.11633935570716858","0.11633935570716858","0.11633935570716858","820","820","820"
"82199","0.12637875974178314","0.12637875974178314","0.12637875974178314","821","821","821"
"82299","0.12284520268440247","0.12284520268440247","0.12284520268440247","822","822","822"
"82399","0.1201993003487587","0.1201993003487587","0.1201993003487587","823","823","823"
"82499","0.11399112641811371","0.11399112641811371","0.11399112641811371","824","824","824"
"82599","0.11133252084255219","0.11133252084255219","0.11133252084255219","825","825","825"
"82699","0.12378502637147903","0.12378502637147903","0.12378502637147903","826","826","826"
"82799","0.12067843973636627","0.12067843973636627","0.12067843973636627","827","827","827"
"82899","0.12281860411167145","0.12281860411167145","0.12281860411167145","828","828","828"
"82999","0.12100010365247726","0.12100010365247726","0.12100010365247726","829","829","829"
"83099","0.11516296118497849","0.11516296118497849","0.11516296118497849","830","830","830"
"83199","0.12296269834041595","0.12296269834041595","0.12296269834041595","831","831","831"
"83299","0.11549261212348938","0.11549261212348938","0.11549261212348938","832","832","832"
"83399","0.12002035975456238","0.12002035975456238","0.12002035975456238","833","833","833"
"83499","0.12053944170475006","0.12053944170475006","0.12053944170475006","834","834","834"
"83599","0.11925216764211655","0.11925216764211655","0.11925216764211655","835","835","835"
"83699","0.1177835613489151","0.1177835613489151","0.1177835613489151","836","836","836"
"83799","0.11419489979743958","0.11419489979743958","0.11419489979743958","837","837","837"
"83899","0.1212141290307045","0.1212141290307045","0.1212141290307045","838","838","838"
"83999","0.11784212291240692","0.11784212291240692","0.11784212291240692","839","839","839"
"84099","0.11526571959257126","0.11526571959257126","0.11526571959257126","840","840","840"
"84199","0.12143503874540329","0.12143503874540329","0.12143503874540329","841","841","841"
"84299","0.11967373639345169","0.11967373639345169","0.11967373639345169","842","842","842"
"84399","0.11654946953058243","0.11654946953058243","0.11654946953058243","843","843","843"
"84499","0.11997974663972855","0.11997974663972855","0.11997974663972855","844","844","844"
"84599","0.12362614274024963","0.12362614274024963","0.12362614274024963","845","845","845"
"84699","0.1194559633731842","0.1194559633731842","0.1194559633731842","846","846","846"
"84799","0.12422549724578857","0.12422549724578857","0.12422549724578857","847","847","847"
"84899","0.1162402331829071","0.1162402331829071","0.1162402331829071","848","848","848"
"84999","0.12634333968162537","0.12634333968162537","0.12634333968162537","849","849","849"
"85099","0.12020432949066162","0.12020432949066162","0.12020432949066162","850","850","850"
"85199","0.12475861608982086","0.12475861608982086","0.12475861608982086","851","851","851"
"85299","0.1196448802947998","0.1196448802947998","0.1196448802947998","852","852","852"
"85399","0.12109897285699844","0.12109897285699844","0.12109897285699844","853","853","853"
"85499","0.11642032116651535","0.11642032116651535","0.11642032116651535","854","854","854"
"85599","0.12622928619384766","0.12622928619384766","0.12622928619384766","855","855","855"
"85699","0.12882393598556519","0.12882393598556519","0.12882393598556519","856","856","856"
"85799","0.12068687379360199","0.12068687379360199","0.12068687379360199","857","857","857"
"85899","0.12602578103542328","0.12602578103542328","0.12602578103542328","858","858","858"
"85999","0.12425005435943604","0.12425005435943604","0.12425005435943604","859","859","859"
"86099","0.12491929531097412","0.12491929531097412","0.12491929531097412","860","860","860"
"86199","0.12077604979276657","0.12077604979276657","0.12077604979276657","861","861","861"
"86299","0.12425166368484497","0.12425166368484497","0.12425166368484497","862","862","862"
"86399","0.11649751663208008","0.11649751663208008","0.11649751663208008","863","863","863"
"86499","0.12342514842748642","0.12342514842748642","0.12342514842748642","864","864","864"
"86599","0.11820469796657562","0.11820469796657562","0.11820469796657562","865","865","865"
"86699","0.12214181572198868","0.12214181572198868","0.12214181572198868","866","866","866"
"86799","0.1221718043088913","0.1221718043088913","0.1221718043088913","867","867","867"
"86899","0.11569047719240189","0.11569047719240189","0.11569047719240189","868","868","868"
"86999","0.1206759437918663","0.1206759437918663","0.1206759437918663","869","869","869"
"87099","0.12551525235176086","0.12551525235176086","0.12551525235176086","870","870","870"
"87199","0.12639859318733215","0.12639859318733215","0.12639859318733215","871","871","871"
"87299","0.12556996941566467","0.12556996941566467","0.12556996941566467","872","872","872"
"87399","0.12277396023273468","0.12277396023273468","0.12277396023273468","873","873","873"
"87499","0.11965437233448029","0.11965437233448029","0.11965437233448029","874","874","874"
"87599","0.12109967321157455","0.12109967321157455","0.12109967321157455","875","875","875"
"87699","0.12267591804265976","0.12267591804265976","0.12267591804265976","876","876","876"
"87799","0.11697489768266678","0.11697489768266678","0.11697489768266678","877","877","877"
"87899","0.12153282761573792","0.12153282761573792","0.12153282761573792","878","878","878"
"87999","0.12591001391410828","0.12591001391410828","0.12591001391410828","879","879","879"
"88099","0.11917203664779663","0.11917203664779663","0.11917203664779663","880","880","880"
"88199","0.11690167337656021","0.11690167337656021","0.11690167337656021","881","881","881"
"88299","0.12134149670600891","0.12134149670600891","0.12134149670600891","882","882","882"
"88399","0.11948501318693161","0.11948501318693161","0.11948501318693161","883","883","883"
"88499","0.1220797672867775","0.1220797672867775","0.1220797672867775","884","884","884"
"88599","0.12069736421108246","0.12069736421108246","0.12069736421108246","885","885","885"
"88699","0.12077950686216354","0.12077950686216354","0.12077950686216354","886","886","886"
"88799","0.11969644576311111","0.11969644576311111","0.11969644576311111","887","887","887"
"88899","0.12003658711910248","0.12003658711910248","0.12003658711910248","888","888","888"
"88999","0.125296950340271","0.125296950340271","0.125296950340271","889","889","889"
"89099","0.11190580576658249","0.11190580576658249","0.11190580576658249","890","890","890"
"89199","0.12041732668876648","0.12041732668876648","0.12041732668876648","891","891","891"
"89299","0.12075672298669815","0.12075672298669815","0.12075672298669815","892","892","892"
"89399","0.12162212282419205","0.12162212282419205","0.12162212282419205","893","893","893"
"89499","0.12089799344539642","0.12089799344539642","0.12089799344539642","894","894","894"
"89599","0.1137150302529335","0.1137150302529335","0.1137150302529335","895","895","895"
"89699","0.11190514266490936","0.11190514266490936","0.11190514266490936","896","896","896"
"89799","0.12329594790935516","0.12329594790935516","0.12329594790935516","897","897","897"
"89899","0.12596063315868378","0.12596063315868378","0.12596063315868378","898","898","898"
"89999","0.12463264167308807","0.12463264167308807","0.12463264167308807","899","899","899"
"90099","0.11991575360298157","0.11991575360298157","0.11991575360298157","900","900","900"
"90199","0.12329991161823273","0.12329991161823273","0.12329991161823273","901","901","901"
"90299","0.12062777578830719","0.12062777578830719","0.12062777578830719","902","902","902"
"90399","0.11808445304632187","0.11808445304632187","0.11808445304632187","903","903","903"
"90499","0.12119673192501068","0.12119673192501068","0.12119673192501068","904","904","904"
"90599","0.11912889778614044","0.11912889778614044","0.11912889778614044","905","905","905"
"90699","0.12424828112125397","0.12424828112125397","0.12424828112125397","906","906","906"
"90799","0.12289250642061234","0.12289250642061234","0.12289250642061234","907","907","907"
"90899","0.11583922058343887","0.11583922058343887","0.11583922058343887","908","908","908"
"90999","0.1216789186000824","0.1216789186000824","0.1216789186000824","909","909","909"
"91099","0.12143858522176743","0.12143858522176743","0.12143858522176743","910","910","910"
"91199","0.12659886479377747","0.12659886479377747","0.12659886479377747","911","911","911"
"91299","0.11931466311216354","0.11931466311216354","0.11931466311216354","912","912","912"
"91399","0.11969718337059021","0.11969718337059021","0.11969718337059021","913","913","913"
"91499","0.11639048904180527","0.11639048904180527","0.11639048904180527","914","914","914"
"91599","0.12860655784606934","0.12860655784606934","0.12860655784606934","915","915","915"
"91699","0.11860444396734238","0.11860444396734238","0.11860444396734238","916","916","916"
"91799","0.11909887939691544","0.11909887939691544","0.11909887939691544","917","917","917"
"91899","0.1229003295302391","0.1229003295302391","0.1229003295302391","918","918","918"
"91999","0.12290032207965851","0.12290032207965851","0.12290032207965851","919","919","919"
"92099","0.12027333676815033","0.12027333676815033","0.12027333676815033","920","920","920"
"92199","0.11920340359210968","0.11920340359210968","0.11920340359210968","921","921","921"
"92299","0.1194223016500473","0.1194223016500473","0.1194223016500473","922","922","922"
"92399","0.11963263899087906","0.11963263899087906","0.11963263899087906","923","923","923"
"92499","0.11768987029790878","0.11768987029790878","0.11768987029790878","924","924","924"
"92599","0.11811596900224686","0.11811596900224686","0.11811596900224686","925","925","925"
"92699","0.11325699090957642","0.11325699090957642","0.11325699090957642","926","926","926"
"92799","0.12662971019744873","0.12662971019744873","0.12662971019744873","927","927","927"
"92899","0.1261192113161087","0.1261192113161087","0.1261192113161087","928","928","928"
"92999","0.13106116652488708","0.13106116652488708","0.13106116652488708","929","929","929"
"93099","0.12299057096242905","0.12299057096242905","0.12299057096242905","930","930","930"
"93199","0.12036721408367157","0.12036721408367157","0.12036721408367157","931","931","931"
"93299","0.11969934403896332","0.11969934403896332","0.11969934403896332","932","932","932"
"93399","0.11912298202514648","0.11912298202514648","0.11912298202514648","933","933","933"
"93499","0.1210121437907219","0.1210121437907219","0.1210121437907219","934","934","934"
"93599","0.1162056103348732","0.1162056103348732","0.1162056103348732","935","935","935"
"93699","0.11699477583169937","0.11699477583169937","0.11699477583169937","936","936","936"
"93799","0.11998330056667328","0.11998330056667328","0.11998330056667328","937","937","937"
"93899","0.12506049871444702","0.12506049871444702","0.12506049871444702","938","938","938"
"93999","0.12481316179037094","0.12481316179037094","0.12481316179037094","939","939","939"
"94099","0.118096724152565","0.118096724152565","0.118096724152565","940","940","940"
"94199","0.1260349303483963","0.1260349303483963","0.1260349303483963","941","941","941"
"94299","0.12448471039533615","0.12448471039533615","0.12448471039533615","942","942","942"
"94399","0.12138087302446365","0.12138087302446365","0.12138087302446365","943","943","943"
"94499","0.11950124055147171","0.11950124055147171","0.11950124055147171","944","944","944"
"94599","0.11917629092931747","0.11917629092931747","0.11917629092931747","945","945","945"
"94699","0.12059659510850906","0.12059659510850906","0.12059659510850906","946","946","946"
"94799","0.12807247042655945","0.12807247042655945","0.12807247042655945","947","947","947"
"94899","0.12220137566328049","0.12220137566328049","0.12220137566328049","948","948","948"
"94999","0.11990281939506531","0.11990281939506531","0.11990281939506531","949","949","949"
"95099","0.11719097197055817","0.11719097197055817","0.11719097197055817","950","950","950"
"95199","0.12314286828041077","0.12314286828041077","0.12314286828041077","951","951","951"
"95299","0.12373585999011993","0.12373585999011993","0.12373585999011993","952","952","952"
"95399","0.12929189205169678","0.12929189205169678","0.12929189205169678","953","953","953"
"95499","0.12366896867752075","0.12366896867752075","0.12366896867752075","954","954","954"
"95599","0.11809813976287842","0.11809813976287842","0.11809813976287842","955","955","955"
"95699","0.12244819849729538","0.12244819849729538","0.12244819849729538","956","956","956"
"95799","0.12710024416446686","0.12710024416446686","0.12710024416446686","957","957","957"
"95899","0.11175382882356644","0.11175382882356644","0.11175382882356644","958","958","958"
"95999","0.11502278596162796","0.11502278596162796","0.11502278596162796","959","959","959"
"96099","0.11860262602567673","0.11860262602567673","0.11860262602567673","960","960","960"
"96199","0.12060225754976273","0.12060225754976273","0.12060225754976273","961","961","961"
"96299","0.12454039603471756","0.12454039603471756","0.12454039603471756","962","962","962"
"96399","0.12464560568332672","0.12464560568332672","0.12464560568332672","963","963","963"
"96499","0.11846330761909485","0.11846330761909485","0.11846330761909485","964","964","964"
"96599","0.11890827864408493","0.11890827864408493","0.11890827864408493","965","965","965"
"96699","0.12505631148815155","0.12505631148815155","0.12505631148815155","966","966","966"
"96799","0.11706960201263428","0.11706960201263428","0.11706960201263428","967","967","967"
"96899","0.1162155494093895","0.1162155494093895","0.1162155494093895","968","968","968"
"96999","0.11961060017347336","0.11961060017347336","0.11961060017347336","969","969","969"
"97099","0.12062092870473862","0.12062092870473862","0.12062092870473862","970","970","970"
"97199","0.1236661821603775","0.1236661821603775","0.1236661821603775","971","971","971"
"97299","0.1178944930434227","0.1178944930434227","0.1178944930434227","972","972","972"
"97399","0.11815713346004486","0.11815713346004486","0.11815713346004486","973","973","973"
"97499","0.12133653461933136","0.12133653461933136","0.12133653461933136","974","974","974"
"97599","0.12116461992263794","0.12116461992263794","0.12116461992263794","975","975","975"
"97699","0.1214243546128273","0.1214243546128273","0.1214243546128273","976","976","976"
"97799","0.11874842643737793","0.11874842643737793","0.11874842643737793","977","977","977"
"97899","0.11734828352928162","0.11734828352928162","0.11734828352928162","978","978","978"
"97999","0.12339569628238678","0.12339569628238678","0.12339569628238678","979","979","979"
"98099","0.11683155596256256","0.11683155596256256","0.11683155596256256","980","980","980"
"98199","0.1250079721212387","0.1250079721212387","0.1250079721212387","981","981","981"
"98299","0.11446593701839447","0.11446593701839447","0.11446593701839447","982","982","982"
"98399","0.12137594074010849","0.12137594074010849","0.12137594074010849","983","983","983"
"98499","0.120279461145401","0.120279461145401","0.120279461145401","984","984","984"
"98599","0.12021017074584961","0.12021017074584961","0.12021017074584961","985","985","985"
"98699","0.12190071493387222","0.12190071493387222","0.12190071493387222","986","986","986"
"98799","0.1240396499633789","0.1240396499633789","0.1240396499633789","987","987","987"
"98899","0.11993323266506195","0.11993323266506195","0.11993323266506195","988","988","988"
"98999","0.12376827746629715","0.12376827746629715","0.12376827746629715","989","989","989"
"99099","0.11828871071338654","0.11828871071338654","0.11828871071338654","990","990","990"
"99199","0.12413565814495087","0.12413565814495087","0.12413565814495087","991","991","991"
"99299","0.12037698924541473","0.12037698924541473","0.12037698924541473","992","992","992"
"99399","0.12102312594652176","0.12102312594652176","0.12102312594652176","993","993","993"
"99499","0.11941775679588318","0.11941775679588318","0.11941775679588318","994","994","994"
"99599","0.12056398391723633","0.12056398391723633","0.12056398391723633","995","995","995"
"99699","0.12092656642198563","0.12092656642198563","0.12092656642198563","996","996","996"
"99799","0.11725057661533356","0.11725057661533356","0.11725057661533356","997","997","997"
"99899","0.12059206515550613","0.12059206515550613","0.12059206515550613","998","998","998"
"99999","0.11592348664999008","0.11592348664999008","0.11592348664999008","999","999","999"
"100099","0.11951306462287903","0.11951306462287903","0.11951306462287903","1000","1000","1000"
"100199","0.11857123672962189","0.11857123672962189","0.11857123672962189","1001","1001","1001"
"100299","0.12287785112857819","0.12287785112857819","0.12287785112857819","1002","1002","1002"
"100399","0.12492065876722336","0.12492065876722336","0.12492065876722336","1003","1003","1003"
"100499","0.12218023091554642","0.12218023091554642","0.12218023091554642","1004","1004","1004"
"100599","0.12755048274993896","0.12755048274993896","0.12755048274993896","1005","1005","1005"
"100699","0.11662143468856812","0.11662143468856812","0.11662143468856812","1006","1006","1006"
"100799","0.11993910372257233","0.11993910372257233","0.11993910372257233","1007","1007","1007"
"100899","0.11867319792509079","0.11867319792509079","0.11867319792509079","1008","1008","1008"
"100999","0.12519989907741547","0.12519989907741547","0.12519989907741547","1009","1009","1009"
"101099","0.12553396821022034","0.12553396821022034","0.12553396821022034","1010","1010","1010"
"101199","0.11801980435848236","0.11801980435848236","0.11801980435848236","1011","1011","1011"
"101299","0.12123465538024902","0.12123465538024902","0.12123465538024902","1012","1012","1012"
"101399","0.12102770805358887","0.12102770805358887","0.12102770805358887","1013","1013","1013"
"101499","0.11700192838907242","0.11700192838907242","0.11700192838907242","1014","1014","1014"
"101599","0.12242121994495392","0.12242121994495392","0.12242121994495392","1015","1015","1015"
"101699","0.1179647222161293","0.1179647222161293","0.1179647222161293","1016","1016","1016"
"101799","0.11951182037591934","0.11951182037591934","0.11951182037591934","1017","1017","1017"
"101899","0.12244202941656113","0.12244202941656113","0.12244202941656113","1018","1018","1018"
"101999","0.1254081428050995","0.1254081428050995","0.1254081428050995","1019","1019","1019"
"102099","0.12155918776988983","0.12155918776988983","0.12155918776988983","1020","1020","1020"
"102199","0.12250348180532455","0.12250348180532455","0.12250348180532455","1021","1021","1021"
"102299","0.11958545446395874","0.11958545446395874","0.11958545446395874","1022","1022","1022"
"102399","0.11730419099330902","0.11730419099330902","0.11730419099330902","1023","1023","1023"
"102499","0.12184962630271912","0.12184962630271912","0.12184962630271912","1024","1024","1024"
"102599","0.12432336807250977","0.12432336807250977","0.12432336807250977","1025","1025","1025"
"102699","0.12068142741918564","0.12068142741918564","0.12068142741918564","1026","1026","1026"
"102799","0.1201353594660759","0.1201353594660759","0.1201353594660759","1027","1027","1027"
"102899","0.1110861748456955","0.1110861748456955","0.1110861748456955","1028","1028","1028"
"102999","0.12667374312877655","0.12667374312877655","0.12667374312877655","1029","1029","1029"
"103099","0.12195755541324615","0.12195755541324615","0.12195755541324615","1030","1030","1030"
"103199","0.11615642160177231","0.11615642160177231","0.11615642160177231","1031","1031","1031"
"103299","0.12325996160507202","0.12325996160507202","0.12325996160507202","1032","1032","1032"
"103399","0.1195441409945488","0.1195441409945488","0.1195441409945488","1033","1033","1033"
"103499","0.12139467895030975","0.12139467895030975","0.12139467895030975","1034","1034","1034"
"103599","0.11816822737455368","0.11816822737455368","0.11816822737455368","1035","1035","1035"
"103699","0.11918874830007553","0.11918874830007553","0.11918874830007553","1036","1036","1036"
"103799","0.11875768005847931","0.11875768005847931","0.11875768005847931","1037","1037","1037"
"103899","0.11831608414649963","0.11831608414649963","0.11831608414649963","1038","1038","1038"
"103999","0.11580664664506912","0.11580664664506912","0.11580664664506912","1039","1039","1039"
"104099","0.11725706607103348","0.11725706607103348","0.11725706607103348","1040","1040","1040"
"104199","0.12074095755815506","0.12074095755815506","0.12074095755815506","1041","1041","1041"
"104299","0.1248883530497551","0.1248883530497551","0.1248883530497551","1042","1042","1042"
"104399","0.11736198514699936","0.11736198514699936","0.11736198514699936","1043","1043","1043"
"104499","0.11992128193378448","0.11992128193378448","0.11992128193378448","1044","1044","1044"
"104599","0.11898331344127655","0.11898331344127655","0.11898331344127655","1045","1045","1045"
"104699","0.11264413595199585","0.11264413595199585","0.11264413595199585","1046","1046","1046"
"104799","0.11801622062921524","0.11801622062921524","0.11801622062921524","1047","1047","1047"
"104899","0.12545713782310486","0.12545713782310486","0.12545713782310486","1048","1048","1048"
"104999","0.11768711358308792","0.11768711358308792","0.11768711358308792","1049","1049","1049"
"105099","0.11798989027738571","0.11798989027738571","0.11798989027738571","1050","1050","1050"
"105199","0.11651644110679626","0.11651644110679626","0.11651644110679626","1051","1051","1051"
"105299","0.11613737046718597","0.11613737046718597","0.11613737046718597","1052","1052","1052"
"105399","0.11803238838911057","0.11803238838911057","0.11803238838911057","1053","1053","1053"
"105499","0.11450253427028656","0.11450253427028656","0.11450253427028656","1054","1054","1054"
"105599","0.12365743517875671","0.12365743517875671","0.12365743517875671","1055","1055","1055"
"105699","0.12458457797765732","0.12458457797765732","0.12458457797765732","1056","1056","1056"
"105799","0.11714904010295868","0.11714904010295868","0.11714904010295868","1057","1057","1057"
"105899","0.11659383773803711","0.11659383773803711","0.11659383773803711","1058","1058","1058"
"105999","0.11427345126867294","0.11427345126867294","0.11427345126867294","1059","1059","1059"
"106099","0.1222410723567009","0.1222410723567009","0.1222410723567009","1060","1060","1060"
"106199","0.1179022341966629","0.1179022341966629","0.1179022341966629","1061","1061","1061"
"106299","0.12297184765338898","0.12297184765338898","0.12297184765338898","1062","1062","1062"
"106399","0.11981901526451111","0.11981901526451111","0.11981901526451111","1063","1063","1063"
"106499","0.11552608013153076","0.11552608013153076","0.11552608013153076","1064","1064","1064"
"106599","0.11464095115661621","0.11464095115661621","0.11464095115661621","1065","1065","1065"
"106699","0.11732738465070724","0.11732738465070724","0.11732738465070724","1066","1066","1066"
"106799","0.11746543645858765","0.11746543645858765","0.11746543645858765","1067","1067","1067"
"106899","0.12184840440750122","0.12184840440750122","0.12184840440750122","1068","1068","1068"
"106999","0.12319085747003555","0.12319085747003555","0.12319085747003555","1069","1069","1069"
"107099","0.11726689338684082","0.11726689338684082","0.11726689338684082","1070","1070","1070"
"107199","0.12368063628673553","0.12368063628673553","0.12368063628673553","1071","1071","1071"
"107299","0.1226765587925911","0.1226765587925911","0.1226765587925911","1072","1072","1072"
"107399","0.12493982166051865","0.12493982166051865","0.12493982166051865","1073","1073","1073"
"107499","0.12044179439544678","0.12044179439544678","0.12044179439544678","1074","1074","1074"
"107599","0.11381157487630844","0.11381157487630844","0.11381157487630844","1075","1075","1075"
"107699","0.11270574480295181","0.11270574480295181","0.11270574480295181","1076","1076","1076"
"107799","0.12111768871545792","0.12111768871545792","0.12111768871545792","1077","1077","1077"
"107899","0.1179080456495285","0.1179080456495285","0.1179080456495285","1078","1078","1078"
